samsung galaxy s8 screen protector advisable since expensive phone glass easier keep clean plastic zagg curved glass protector perfect life long warranty sure buy curved protector rectangular one prevents texting accurately since finger strokes must firm rather touch screen,0
purchased new s8 launch made screen response touch frustrating would barely sense touch unless u press extremely hard must say days drove crazy brought go best buy lunch bb employee took screen cover put diff model screen no cost also gave cash difference back glass case cost nicely done,0
order 2 theses screen protectors first one never stayed even though installed like directions said second one put best buy one geek squad associates stayed 2 days popped right ended ordering completely different case since wasnt going keep messing protector go back store also protectors kind pricey,0
im sure offers protection unhappy touch sensitivity phone parts screen not fit flat screen sensitivity low hot humid outside screen blurred every time put finger screen not_happy considering removing hate waste money although right im not enjoying phone either,0
others stated glass protector makes device unresponsive touch feedback tap screen harder harder still not respond physically apply pressure screen low quality pulled stores immediately hope best buy allows return terrible would avoid costs coming someone not_tough reviews bad comes glass screen,0
glass thick press extremely hard get responses trying text dial move page page ready rip expensive addon right phone left 4 days went back got normal film save money not_worth headache reason 2 stars no doubt glass would protect scratches since protected phone fast useful,0
installed following directions exactly went easy no air pockets pleased fell week im responsible adult no_hard equipment expected price,0
awful item made s8 piece junk putting could not type anything take complete waste money lost 30 not get back not buy,0
glass screen protector seems extremely durable im certain would provide satisfactory screen protection protection comes price price texting became extremely difficult user must really tap screen hard penetrate glass protector activate touch screen gave returned protector,0
purchased thinking would protect phone main screen work ok though needs bit pressure pull notification bar not work top screen cover must right notification bar pulls not access get notifications settings etc going return soon disappointing high price,0
item prevented phone user acceptable user interface phone actually press hard operate touchscreen came wasnt possibility reattaching no stickyness waste money paid best buy specialist put phone double waste,0
used product galaxy 6 great got galaxy s8 horrible screen not stay phone loss touch sensitivity especially closer get side finally nearly impossible drag screen see notifications complete waste money add insult injury best buy not let return box open,0
huge zagg fan used years saved many devices damage combination zagg shields otterboxes fantastic first time purchased one havent 100 satisfied first good installation process version much better previous zagg glass purchases s5 installation tray makes super easy install shield perfectly aligned definitely tell screen protector although visually doesnt impact screen bad totally screws touch sensitivity must press much harder screen frequently miss keys typing swyping pulling status bar top almost virtually impossible first time typically take several tries sometimes must use two hands order pull status bar turn wifi change vibrate mode etc lastly shield cracked easily within week possible saved phone damage really havent dropped phone hard bit premature replace free even cost gone used purchased first zagg shield replacements free no shipping handling small sh like 2 3 10 sh fee replace shields bit excessive wish saved money purchased regular zagg shield hd not paid extra glass version not snuff zagg,0
never spend much money comes buying screen protectors however got new galaxy s8 wanted make last spent 4999 screen protector plus 799 installation fee best buy ensure phone protected 080217 fell table onto bag last week whole screen protector popped right barely 2 months luckily phone not damaged probably otter box im not_happy spent much money piece glass going pop not like took hard fall ironically sat computer today order replacement phone fell guess screen protector popped werent replacement warranty definitely wouldnt using screen protector see shipping 999 replacement making total investment thing nearly 70 im considering researching options investing something actually protect phone event phone take fall required glass protection,0
always buy invisible shield products trusted years screen protector definite disappointment protector not adhere entire screen thin visible adhesive line distracts phones aesthetic peeled easily thing holding phone also even applied phone functionality aweful press hard onto screen get scroll could even get scroll protector bottom buttons seemed responded touch thankfully convinced bb let return item normally wont product comes lifetime warranty thankful got rid definitely disappointment price well time issue zagg products,0
product absolute garbage fortunately not dropped phone experienced screen protector breaking falling hardly use brand new phone literally push hard anything phone screen protector near impossible text search internet anything involves pressing screen need press anything near curvy edges forget takes good 10 15 presses drag top bar texting become joke tried go email account delete emails gave would press email 20 plus times nothing would never recommend product anyone listened coworkers advice not get product forgot time purchase complete waste money peel toss garbage week purchase able use new phone disappointed,0
overall good luck zagg products think curved glass protector little pricey seems substantial biggest downside cost seems loss screen sensitivity frustrating times,0
glass cost 50 doesnt fit entire screen also im 6ft 230 bang phone order type makes extremely difficult use overpriced,0
installed store day slipped,0
like screen protector kind expensive didnt hassle putting,0
not good price not fan product,0
fell right away save money use something else,0
cover looked good push hard get phone work,0
fit good screen stays clean makes difficult use keys edge screen like 0p1q etc annoying price,0
worst screen protector ever thick awkward impossible input information screen without pushing screen extremely hard finger makes impossible text might well forget swiping priced useless hate spent money product,0
peels two weeks touch screen not work well,0
far working great cost little high though,0
yea fits screen top phone cut fir camera makes hard slide screen pop around edges day 3 kept pushing back stick finally removed,0
screen protector cracked one week without ever dropping phone new cracked continues appear everyday,0
wouldnt waste money installed lost almost full function touch screen fell 2 days later,0
normally zagg products really good case didnt deliver way edges designed makes screen protecter come leaves bubbles ate ends adhesive edges isnt_clear,0
makes screen almost unusable wasted money,0
overpaid screen protector pops least day havent screen response problems others complaining disappointed quality product money,0
biggest waste money not bother screen protector lowers sensitivity touch screen much apply good amount force everything also makes almost impossible pull drop menu top phone complete waste money really want money back,0
shields curved galaxy s8 not_worth money dont stay breakshatter without dropping phone mine broke purse,0
shield nice strong kit came made easy install thing dont like leaves small gap top s8 run finger across top open things top screen finger gets lifted much money expected,0
50 screen protector waste money adhesive around edge screen protector causes touch screen lose sensitivity dont purchase far not found suitable screen protector s8,0
doesnt fit phone well hate see adhesive sides looks like plastic film didnt get peeled good thing goes good cases,0
overpriced not press hard enough buttons not pull menu top screen always skipping letters typing pressure needed hard read bubbles screen,0
week cracked havent chance pay replacement didnt_last long price thats annoying,0
product not fit phone edges well not_worth money,0
couldnt text glass cover price trying dropped phone glass cover fell waste money,0
waste money s8 totally useless doesnt stick phone,0
waste money not respond touch save money,0
one 3 screen protectors available bb s8 seemed strongestdurable 3 paid much money something not even work smudges like crazy not mention not cover curved section screen fully makes harder use phone interferes touch screen placed s8 morning hate making hate using phone hate product much dug trash get back return label complete waste money screen protector came phone much better,0
shield made difficult use edge features phone also permanent gap trapped air screen protector gave distorted effect screen finally fell broke,0
glass shield thick comprised sensitivity phones touch screen would not recommend priced best buy not let return exchange item buyer beware,0
dont waste money even geek squad guy installed couldnt get stick completely got bad week used free replacement warranty cost 1199 shipped put couple weeks peeling top bottom dont waste,0
cracked couple days something cost 45 lasted longer didnt even drop cracked purse,0
screen protector clear easily installed screen sensitivity lost together times couldnt get phone anything press screen hard afraid gon na break recently bought another zagg screen protector s8 love,0
horrible product zagg put adhesive around edge not middle glass always bubble slides would not waste money,0
product not_worth money not work not even use phone screen way get phone work pressing screen force needed,0
horrible product waste money affects touch screen ability press way hard get response,0
within 2 days screen protector lost adhesive fell also not like press extremely hard screen touch register disappointed product especially price definitely not_worth,0
purchased item along new phone 16 days ago already cracked not dropped abused no idea got damaged whether flaw product price 30 would expect last 16 days save money dont buy product,0
reading initial reviews skeptical purchasing screen protector spoke sales rep storeshe also installed assured glass protector best protection phone two weeks later crack screen protector didnt come drop first time purchasing glass cover probably last disappointed product amount money paid,0
not good price not fan product0,1
think curved glass protector little pricey seems substantial,1
biggest downside cost seems loss screen sensitivity frustrating times,1
easy manage reasonable price perfect phone0,1
price developed better way hold small strip around outside,1
95 protector plus trouble cost returning old one,1
best screen protector price,1
cons weak adhesive gets worse day pops easily month scratches easily extremely overpriced,1
however came cost losing almost functionality screen,1
job protecting screen cost screen touch response,1
give four stars price see edges definitely tell,1
also protectors kind pricey,1
not_worth price,1
good price best phone need more0,1
dont waste money priced screen protector glue around edges wore came 2 daysrn disappointed product especially pricerni got talked buying best buy guy bc said would sell half price bc computer taking forever s8,1
pay shipping costs 10 get replaced,1
yes lifetime warranty costs 10 ship new one old one shipped back,1
suggest buying something cheap guess 100 original cost constant replacements next 2 years,1
protector crack screen still excellent condition replaced shipping cost,1
youll press little harder worth save price repairing broken screen,1
definitely worth price,1
best buy price matched zagg,1
didnt_last long price thats annoying,1
press lot harder usual write something lose lot games press hard dont always time since games could get fast paced not bad feel priced,1
