Purchased this screen protector to protect my Galaxy S8 original had a lot of bad reviews this is the 2nd version of the glass protector its like night and day wow recommend this to anyone who wants to protect their beautiful phone0,0
This screen cover protects very well\r\nAfter watching the install videos and implying the screen protector theres still some issues with the sensitivity Of the screen making it hard to use in the edge caught sticks out from the corners of a case0\r\nNice protector takes a bit of getting use to when touching phone,0
The screen protector does not fit well so typing and tapping are not accurate,0
Crystal Clear protection with a perfect fit,0
 It also had a permanent gap that trapped air between the screen and protector,0
Protects well but it can be difficult to push on apps that are located in the center of my phone0,0
This protects the screen on the phone well,0
This screen did protect the phone screen but on the second drop to a wood floor the zagg screen is broken in numerous pieces\r\nThis phone protector on both mine and my wifes phone have broken within a week of purchase\r\n Not sure if its the glass screen or the installer of the screen protector where we purchased\r\nThis is a great curved glass protector for the new Samsung S8,0
 While I enjoy the protection it offers installing it on the phone proved to be quite a challenge,0
 Only reason for 2 stars is I have no doubt this glass would protect against scratches since it protected my phone from being fast and useful,0
I like my new screen protector,0
I had read reviews before purchasing that the screen protector altered the touch sensitivity and that it was difficult to apply correctly,0
 This phone is really good looking but you lose alot of those Iooks by adding this protector,0
This screen protector also seems pretty fragile,0
 I cracked the protector twice within a week by hitting the edge of the phone on something but I do not feel that I have hit the phone very hard,0
 Now yes I am glad the protector cracked instead of my screen but I dont feel I hit the phone very hard,0
 If you want a screen protector from a company that stands by its products go with Zagg,0
 I am just not convinced that this is the best screen protecting option for the Galaxy S8,0
This is the best screen protector you can buy,0
I love the Zagg screen protectors and have used them before with great results\r\nThis $50 screen protector is a waste of money,0
 The adhesive is only around the edge of the screen protector which causes the touch screen to lose its sensitivity,0
" Don\t purchase so far I have not found a suitable screen protector for my S8""0",0
 Has dropped the phone multiple times and its been protected!0,0
 Then the whole protector just started coming off the phone0,0
 Although very protective,0
 I think the curved glass protector is a little pricey but it seems substantial,0
I had problems with the screen protector from the start and it popped off after a few days,0
 Like the glass screen protector,0
This screen protector does not work and you have to push down hard on the screen to press,0
I think this screen protector is the nicest one that I have had on a phone so far\r\nLove that I could drop a truck on my phone and my actual screen wouldnt break but I could drop my phone a couple inches onto harder surface and the protector spiderwebs\r\nGlass protector cracked within 1 week\r\n At least it protected my new phone\r\nThis is the second time I have purchased this screen protector\r\nBecause the S8 has the infinity screen these protectors are popping off and when they do they shatter easily,0
 My husband and I have had our new phones two months and have both had to replace the screenprotectors hes had to twice,0
Easy to apply and helps protect your phone screen\r\n Clean your screen peel the protector apply push out air bubbles and get moving with your phone\r\nThe screen protector is easier then it looks to apply\r\nI have always used glass screen protectors on prior phones and I like Zagg for their warranty and good products,0
 I purchased this protector for my new s8 and installed it and now I have to practically hammer my finger everytime I use the phone,0
ZAGG - InvisibleShield Glass Curve Screen Protector is a fantastic product that is easy to install and come with a life time warranty,0
The screen protector doesnt work well with the Samsung Galaxy S8,0
 If you have icons by the edge of the phone it is hard for the phone to register your finger with the screen protector on,0
 I had to replace with sapphire defense curve which is more stronger and remarkable touch sensitivity then glass protection,0
This screen protector is horrible,0
The case is rock solid and the screen protector is the toughest I have ever had,0
